edad,empleo,estado,educacion,impago,hipoteca,prestamo,tipo_contacto,mes,dia_semana,contactos_actual,contactos_anterior,resultado_anterior,tasa_var_empleo_3m,euribor_3m,ipc_1m,target
55,housemaid,married,university.degree,no,yes,no,telephone,jun,tue,3,0,nonexistent,1.4,4.961,94.465,no
38,blue-collar,divorced,basic.6y,no,yes,no,telephone,jun,wed,6,0,nonexistent,1.4,4.962,94.465,no
59,admin.,married,university.degree,no,yes,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
32,self-employed,divorced,professional.course,unknown,yes,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
58,blue-collar,married,high.school,no,no,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
32,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,wed,5,0,nonexistent,1.4,4.962,94.465,no
54,blue-collar,married,high.school,no,yes,yes,telephone,jun,wed,7,0,nonexistent,1.4,4.962,94.465,no
38,unemployed,married,basic.9y,unknown,yes,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
49,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,7,0,nonexistent,1.4,4.962,94.465,no
43,services,married,high.school,no,no,no,telephone,jun,wed,5,0,nonexistent,1.4,4.962,94.465,no
36,admin.,divorced,high.school,no,yes,no,telephone,jun,wed,4,0,nonexistent,1.4,4.962,94.465,no
52,admin.,married,university.degree,unknown,yes,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
43,technician,single,professional.course,no,unknown,unknown,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
28,admin.,single,high.school,no,no,no,telephone,jun,wed,8,0,nonexistent,1.4,4.962,94.465,no
46,technician,divorced,professional.course,no,no,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
42,housemaid,married,unknown,unknown,yes,no,telephone,jun,wed,5,0,nonexistent,1.4,4.962,94.465,no
31,blue-collar,married,basic.9y,no,no,yes,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
38,blue-collar,married,basic.9y,no,no,yes,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
50,services,married,high.school,no,yes,yes,telephone,jun,wed,6,0,nonexistent,1.4,4.962,94.465,no
39,services,single,high.school,no,yes,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
34,technician,married,university.degree,no,yes,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
30,management,single,university.degree,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
51,technician,married,high.school,no,no,yes,telephone,jun,wed,6,0,nonexistent,1.4,4.962,94.465,no
43,admin.,married,high.school,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
26,admin.,single,high.school,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
35,admin.,married,university.degree,no,yes,no,telephone,jun,wed,4,0,nonexistent,1.4,4.962,94.465,no
24,entrepreneur,married,university.degree,no,yes,yes,telephone,jun,wed,4,0,nonexistent,1.4,4.962,94.465,no
51,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
31,unemployed,divorced,basic.4y,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
45,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,wed,9,0,nonexistent,1.4,4.962,94.465,no
30,student,single,university.degree,no,yes,no,telephone,jun,wed,4,0,nonexistent,1.4,4.962,94.465,no
46,unemployed,divorced,basic.9y,no,no,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
44,admin.,single,high.school,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
26,blue-collar,single,unknown,no,yes,yes,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
38,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
30,admin.,married,university.degree,no,no,yes,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
33,blue-collar,single,basic.9y,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
31,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,7,0,nonexistent,1.4,4.962,94.465,no
47,blue-collar,single,basic.4y,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
57,retired,married,unknown,unknown,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
36,blue-collar,single,high.school,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,yes
30,services,married,high.school,no,yes,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
40,blue-collar,divorced,basic.9y,unknown,unknown,unknown,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
32,services,married,professional.course,no,unknown,unknown,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
45,entrepreneur,married,unknown,no,no,no,telephone,jun,wed,5,0,nonexistent,1.4,4.962,94.465,no
29,technician,single,high.school,no,no,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
37,management,married,university.degree,no,yes,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
45,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,11,0,nonexistent,1.4,4.962,94.465,no
48,technician,married,professional.course,unknown,yes,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
35,admin.,divorced,basic.9y,unknown,yes,no,telephone,jun,wed,10,0,nonexistent,1.4,4.962,94.465,no
34,admin.,married,university.degree,no,yes,no,telephone,jun,wed,4,0,nonexistent,1.4,4.962,94.465,no
42,technician,married,basic.6y,no,yes,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
32,admin.,single,high.school,unknown,no,no,telephone,jun,wed,5,0,nonexistent,1.4,4.962,94.465,no
31,technician,married,professional.course,no,no,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,yes
38,admin.,single,university.degree,no,yes,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
30,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,4,0,nonexistent,1.4,4.962,94.465,no
54,housemaid,married,basic.4y,unknown,no,no,telephone,jun,wed,5,0,nonexistent,1.4,4.962,94.465,no
38,admin.,single,basic.9y,unknown,yes,no,telephone,jun,wed,5,0,nonexistent,1.4,4.962,94.465,no
25,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
25,services,single,professional.course,no,no,no,telephone,jun,wed,4,0,nonexistent,1.4,4.962,94.465,no
51,unemployed,divorced,university.degree,unknown,yes,yes,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
35,blue-collar,single,basic.4y,unknown,no,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
28,admin.,single,university.degree,no,no,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
47,services,married,high.school,no,unknown,unknown,telephone,jun,wed,4,0,nonexistent,1.4,4.962,94.465,no
35,technician,single,professional.course,no,no,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
51,blue-collar,single,basic.9y,unknown,yes,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
28,technician,single,university.degree,unknown,no,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
34,services,married,basic.9y,no,no,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
27,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
31,services,married,high.school,no,yes,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
35,technician,married,professional.course,no,no,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,yes
56,management,married,university.degree,no,no,no,telephone,jun,wed,4,0,nonexistent,1.4,4.962,94.465,no
31,services,single,basic.6y,no,no,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
41,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
58,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
38,blue-collar,married,basic.6y,unknown,no,yes,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
47,services,married,high.school,unknown,yes,yes,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
46,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
56,retired,married,high.school,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
47,services,married,high.school,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
33,admin.,single,high.school,no,no,yes,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
55,technician,married,professional.course,unknown,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
47,services,married,high.school,unknown,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
56,retired,married,high.school,unknown,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
32,blue-collar,married,high.school,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
41,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
52,self-employed,married,professional.course,unknown,no,yes,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
43,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
29,admin.,married,high.school,no,no,yes,telephone,jun,wed,8,0,nonexistent,1.4,4.962,94.465,no
41,admin.,divorced,high.school,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
23,blue-collar,married,professional.course,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
51,blue-collar,divorced,unknown,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
36,services,single,high.school,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
51,blue-collar,divorced,unknown,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
35,technician,married,professional.course,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
43,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
32,services,married,high.school,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
41,services,married,basic.9y,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
43,self-employed,married,university.degree,unknown,yes,yes,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
54,retired,single,basic.4y,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
25,admin.,single,high.school,no,yes,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
36,admin.,married,high.school,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
36,admin.,married,high.school,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
42,admin.,divorced,university.degree,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
35,entrepreneur,single,professional.course,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
50,management,married,university.degree,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
42,admin.,divorced,university.degree,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
32,admin.,married,high.school,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
32,admin.,married,high.school,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
51,services,married,high.school,unknown,no,yes,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
39,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
38,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
43,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,yes
39,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
41,services,married,basic.9y,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
34,admin.,single,high.school,no,no,yes,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
36,admin.,married,high.school,no,yes,yes,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
28,services,single,high.school,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
49,housemaid,divorced,basic.4y,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
31,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
25,housemaid,married,basic.4y,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
29,management,married,university.degree,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,yes
56,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,4,0,nonexistent,1.4,4.962,94.465,no
54,blue-collar,divorced,basic.4y,unknown,no,yes,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
31,admin.,married,high.school,no,yes,no,telephone,jun,wed,6,0,nonexistent,1.4,4.962,94.465,no
34,blue-collar,married,professional.course,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
27,technician,married,university.degree,no,yes,yes,telephone,jun,wed,10,0,nonexistent,1.4,4.962,94.465,no
31,admin.,married,high.school,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
51,blue-collar,divorced,unknown,unknown,unknown,unknown,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
28,admin.,single,university.degree,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
28,management,single,basic.9y,no,no,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
26,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
25,services,married,high.school,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
39,technician,married,professional.course,unknown,yes,yes,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
28,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
33,admin.,married,university.degree,no,yes,no,telephone,jun,wed,5,0,nonexistent,1.4,4.962,94.465,no
39,technician,married,professional.course,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
55,management,single,basic.4y,no,no,no,telephone,jun,wed,4,0,nonexistent,1.4,4.962,94.465,no
29,management,married,university.degree,no,no,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
51,management,married,university.degree,unknown,yes,yes,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
28,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
24,blue-collar,single,basic.4y,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,yes
24,blue-collar,single,basic.4y,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
45,blue-collar,divorced,unknown,unknown,yes,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
20,services,single,high.school,no,yes,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
34,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
25,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
29,self-employed,married,professional.course,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
29,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
29,self-employed,married,professional.course,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
32,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
32,blue-collar,married,basic.6y,no,yes,yes,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
32,admin.,single,university.degree,no,no,no,telephone,jun,wed,6,0,nonexistent,1.4,4.962,94.465,no
38,blue-collar,single,university.degree,unknown,yes,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
29,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
37,technician,single,university.degree,no,no,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
36,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
55,management,single,basic.4y,no,yes,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
29,admin.,single,high.school,no,yes,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
43,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
24,services,single,high.school,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
24,services,single,high.school,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
55,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
38,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
40,admin.,married,university.degree,no,no,no,telephone,jun,wed,29,0,nonexistent,1.4,4.962,94.465,no
41,services,married,basic.9y,no,yes,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
29,entrepreneur,single,professional.course,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
58,management,unknown,university.degree,no,no,no,telephone,jun,wed,9,0,nonexistent,1.4,4.962,94.465,no
28,admin.,married,university.degree,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
57,unemployed,married,basic.9y,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
57,housemaid,married,basic.4y,no,no,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
33,services,married,basic.4y,no,unknown,unknown,telephone,jun,wed,4,0,nonexistent,1.4,4.962,94.465,no
43,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
38,blue-collar,married,professional.course,no,no,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
56,technician,single,university.degree,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
52,services,single,high.school,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
25,technician,married,professional.course,no,yes,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
31,housemaid,married,professional.course,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
52,services,single,high.school,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
36,admin.,married,high.school,unknown,yes,no,telephone,jun,wed,4,0,nonexistent,1.4,4.962,94.465,no
32,student,single,university.degree,no,yes,no,telephone,jun,wed,12,0,nonexistent,1.4,4.962,94.465,no
26,technician,single,high.school,no,unknown,unknown,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,no
41,services,married,high.school,no,unknown,unknown,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,yes
31,entrepreneur,divorced,high.school,no,yes,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
28,management,married,university.degree,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,yes
32,blue-collar,divorced,basic.9y,no,no,no,telephone,jun,wed,11,0,nonexistent,1.4,4.962,94.465,no
41,technician,single,professional.course,no,yes,no,telephone,jun,wed,1,0,nonexistent,1.4,4.962,94.465,yes
29,technician,divorced,professional.course,no,yes,no,telephone,jun,wed,19,0,nonexistent,1.4,4.962,94.465,no
39,management,married,basic.9y,no,no,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
42,management,married,university.degree,no,no,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
50,unemployed,married,high.school,no,no,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
34,blue-collar,married,high.school,no,no,no,telephone,jun,wed,6,0,nonexistent,1.4,4.962,94.465,no
32,blue-collar,single,high.school,no,yes,no,telephone,jun,wed,2,0,nonexistent,1.4,4.962,94.465,no
44,entrepreneur,married,professional.course,no,no,yes,telephone,jun,wed,14,0,nonexistent,1.4,4.962,94.465,no
42,retired,married,professional.course,unknown,yes,no,telephone,jun,wed,17,0,nonexistent,1.4,4.962,94.465,no
48,technician,divorced,university.degree,no,yes,no,telephone,jun,wed,3,0,nonexistent,1.4,4.962,94.465,no
41,self-employed,married,basic.9y,no,yes,no,telephone,jun,wed,7,0,nonexistent,1.4,4.962,94.465,no
